"FIPS","name","state","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","black","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","mean_work_travel","home_ownership","housing_multi_unit","median_val_owner_occupied","persons_per_household","per_capita_income","poverty","sales_per_capita","median_household_income","fed_spending","density","area"
47097,"Lauderdale County","Tennessee",27815,27101,6.7,24.3,12.3,47.5,34.9,2,61.2,78.4,1.1,2.7,73.2,9.9,22.1,66.5,13.4,77100,2.66,16006,24.1,5708,32894,289806,58.9,471.99
47099,"Lawrence County","Tennessee",41869,39926,6.7,25.1,16.1,51.2,1.5,1.6,94.8,89.3,1.1,3.5,75.2,11,26.2,77.9,7.4,91600,2.6,18086,17.4,9318,34985,395736,67.8,617.13
47101,"Lewis County","Tennessee",12161,11367,6,23.8,16.2,51,1.6,1.8,94.6,86.9,1.3,1.5,77.9,11.2,27.5,78.6,5.6,90400,2.62,17473,18.3,11519,35000,100742,43.1,282.09
47103,"Lincoln County","Tennessee",33361,31340,6.5,23.3,16.6,51.2,6.8,2.7,88.1,88,1.3,2.5,79.4,15.8,26.2,76.2,8.6,113600,2.4,22811,15.9,11198,42962,280570,58.5,570.34
47105,"Loudon County","Tennessee",48556,39086,5.3,20.3,21.5,50.9,1.1,7,90.2,87.9,5.5,6.7,84.3,22.6,23.2,77.9,7.3,166400,2.41,27046,13.8,9607,49343,538383,211.8,229.22
47107,"McMinn County","Tennessee",52266,49015,5.7,22.6,16.9,51.4,4,2.8,90.4,84.9,2.1,3.8,78.3,13.9,22,75.2,11.8,105600,2.45,19796,17.3,10770,37146,431416,121.5,430.13
47109,"McNairy County","Tennessee",26075,24653,5.9,23.5,17.3,50.9,5.9,1.5,91,90.7,0.9,2.8,75.1,10.9,22.3,76.9,4.9,84200,2.53,18488,21.1,7664,34777,348142,46.3,562.86
47111,"Macon County","Tennessee",22248,20386,6.8,25,14.1,50.7,0.4,4.1,94.2,87.4,3,3.1,72.6,7.6,30.5,75.4,7.5,93500,2.61,16518,24.1,7713,33087,167101,72.4,307.14
47113,"Madison County","Tennessee",98294,91837,6.8,24,13.2,52.5,36.3,3.4,58.1,84.2,3.4,4.5,84.7,24.5,19.6,67.1,19.6,112100,2.56,22948,18.6,17559,40178,846104,176.4,557.12
47115,"Marion County","Tennessee",28237,27776,5.6,21.8,15.9,50.9,3.6,1.3,93.2,89.3,1.2,2.4,73.7,13.3,27.4,77,5.1,107400,2.48,20811,18.7,10227,38785,250485,56.7,498.16
47117,"Marshall County","Tennessee",30617,26767,6.4,24.7,13.1,51.1,6.5,4.5,86.8,85.7,3.1,4.7,79,11.5,28.2,74.7,9,107900,2.53,20157,16.4,9179,40435,226068,81.5,375.46
47119,"Maury County","Tennessee",80956,69498,7.2,24.3,12.9,51.6,12.5,4.8,80.2,83.4,3.3,5.3,83.4,16.1,26.6,72.7,12.1,137100,2.45,23136,13.3,11170,46278,554547,132,613.14
47121,"Meigs County","Tennessee",11753,11086,5.1,21.5,16,50.3,1,1.5,95.8,87.4,1,1,73,9,29.4,75.6,3.8,107000,2.51,18768,25.2,2549,33506,102958,60.2,195.12
47123,"Monroe County","Tennessee",44519,38961,6,22.9,16.4,50.5,2.1,3.3,92.4,83.9,2,3.3,72.7,10.4,25.8,74.5,7.1,107900,2.48,18651,18.8,10109,36209,382928,70,635.57
47125,"Montgomery County","Tennessee",172331,134768,8.9,28,8,51,19.1,8,67.1,76.1,4.6,8.4,90,22.3,24.4,65.1,20.4,129400,2.64,22092,14.6,12125,48930,1036809,319.6,539.18
47127,"Moore County","Tennessee",6362,5740,4.7,22.2,18.4,50.8,2.3,1.1,94.9,83.9,0.6,1.2,80,12.6,25.9,80.4,3.7,135500,2.61,26678,14.5,2701,44433,28557,49.2,129.22
47129,"Morgan County","Tennessee",21987,19757,5.2,21,13.7,44.9,3.7,0.9,93.9,85.9,0.9,2.7,75.6,6.3,32.1,81.8,3.2,79600,2.46,17883,19.2,2986,36772,170654,42.1,522.18
47131,"Obion County","Tennessee",31807,32450,5.5,22.9,16.8,51.8,10.6,3.1,84.8,86.2,2.7,4,79.9,11.9,20.3,69.7,14,87700,2.5,21235,14.9,12779,39543,358250,58.4,544.73
47133,"Overton County","Tennessee",22083,20118,6,23.2,16.8,50.6,0.4,0.9,97.1,90.2,0.4,1.7,71.4,10.5,28.4,80.4,3,87700,2.41,17720,19.2,5283,34347,214390,50.9,433.48
47135,"Perry County","Tennessee",7915,7631,5.8,22.6,18.7,49.8,1.5,1.7,94.8,84.9,0.7,1,76.6,10.6,26.5,76.4,3.6,71600,2.34,17028,24.2,3163,31776,82818,19.1,414.73
47137,"Pickett County","Tennessee",5077,4945,4.6,19.2,22.5,49.8,0.1,1.3,97.8,94.5,2.2,4.6,74.1,12,29.4,76.1,6.2,94900,2.27,19327,17.1,4933,30193,57312,31.2,162.98
47139,"Polk County","Tennessee",16825,16050,5.4,22.1,17.1,50.2,0.3,1.4,96.7,89,1,1.2,70.8,10.1,30,80.7,4,96300,2.61,17481,18.4,4305,34027,205753,38.7,434.68
47141,"Putnam County","Tennessee",72321,62315,6,21.5,14.6,50.5,2,5.3,89.9,81,4.5,6.4,80.8,21.7,20.7,64.1,22,124000,2.44,19434,22.5,17059,35185,672656,180.3,401.1
47143,"Rhea County","Tennessee",31809,28400,6.3,23.4,15.7,51.1,1.9,3.7,92.1,82.1,2.4,3.4,74.3,11.2,25.8,74.5,8.3,102600,2.55,17655,19.1,8206,36761,285667,100.9,315.38
47145,"Roane County","Tennessee",54181,51910,5,20.8,18.6,50.9,2.7,1.3,93.7,87.2,1.6,2.3,81.3,16.7,26.1,76.9,10.1,118900,2.36,23196,13.4,8186,42698,598657,150.2,360.71
47147,"Robertson County","Tennessee",66283,54433,7,25.7,11.8,50.8,7.4,5.9,84.7,88.7,4.1,5.7,81.1,14.2,28.5,77.5,8.8,149100,2.69,22658,12,9862,50820,376452,139.2,476.29
47149,"Rutherford County","Tennessee",262604,182023,7.3,26.2,8.2,50.6,12.5,6.7,75.6,80.3,6.3,9.1,87.9,26.3,26.1,69,18.9,157100,2.65,24390,12.7,11588,53770,1681295,424,619.36
47151,"Scott County","Tennessee",22228,21127,6.6,25.3,13.7,50.9,0.1,0.5,98.1,89.3,0.4,1.1,73.5,9.9,26.4,74,7.7,76600,2.55,15087,24.5,7270,28728,272430,41.8,532.3
47153,"Sequatchie County","Tennessee",14112,11370,6.1,23.6,15.6,50.4,0.1,3.3,95,91.9,1.2,1.8,74.1,13.3,28.4,77.8,4.8,105800,2.7,18094,21.8,7820,33850,111963,53.1,265.86
47155,"Sevier County","Tennessee",89889,71170,5.9,22.1,15.5,50.7,0.8,5.3,91.6,84.2,3.9,5.4,80.9,15.2,24.7,68.7,17.2,155500,2.31,22047,13.5,19548,41476,587843,151.7,592.5
47157,"Shelby County","Tennessee",927644,897472,7.2,26.4,10.3,52.3,52.1,5.6,38.7,81.6,6,8.5,84.9,27.8,22.4,61.7,27.6,135300,2.65,25002,19.7,12971,44705,8657013,1215.5,763.17
47159,"Smith County","Tennessee",19166,17712,6.1,24.2,13.6,50.8,2.1,2.2,93.9,86.2,1.7,2.4,78.3,12.8,27.8,76.6,8.7,117400,2.77,21026,17.7,6246,43200,222105,61,314.29
47161,"Stewart County","Tennessee",13324,12370,5.2,22.9,16.7,50.1,1.4,1.9,93.6,90.1,1.6,2.3,80.9,11.5,32,81,3.7,105900,2.44,20670,17.1,4889,40214,161915,29,459.33
47163,"Sullivan County","Tennessee",156823,153048,5.2,20.6,18.6,51.6,2.1,1.5,94.4,85.2,1.7,2.6,82.1,20,20.3,75.8,12.8,110500,2.29,23263,15.9,13200,39957,1459526,379.4,413.36
47165,"Sumner County","Tennessee",160645,130449,6.5,25.3,12.6,51.2,6.4,3.9,87,83.1,3.6,4.9,85.4,23,27.6,74.7,15.1,169100,2.6,26014,10.1,8521,54916,954479,303.4,529.45
47167,"Tipton County","Tennessee",61081,51271,6.7,27.2,11.1,51,18.7,2.1,76.7,84.7,1.4,2.4,83.2,13.8,31.8,74.2,6.7,135100,2.74,21585,16.7,7002,49378,425037,133.3,458.37
47169,"Trousdale County","Tennessee",7870,7259,6.3,24.6,13.5,50.3,9.6,2.5,85.9,90.3,0.9,4.1,75.2,10,31.9,79.6,6.7,109300,2.75,19996,9.7,5409,44205,63264,68.9,114.19
47171,"Unicoi County","Tennessee",18313,17667,5.1,20.2,19.7,51.1,0.2,3.8,94.7,89,2.5,4.9,74.7,12.2,23.1,71.8,7.7,111900,2.36,20540,18.8,6751,34387,277976,98.4,186.17
47173,"Union County","Tennessee",19109,17808,6.7,23.9,13.8,50.2,0.1,1.3,97,89.5,1,1.4,66.1,6.3,32.4,80.4,5.9,91300,2.57,16155,21.9,3198,30143,134164,85.5,223.55
47175,"Van Buren County","Tennessee",5548,5508,5.1,20.9,17,50.1,0.4,0.9,97.5,93.5,0.1,0.8,74.7,9,21.8,84.2,5,73800,2.55,17160,24.6,1692,29087,42754,20.3,273.42
47177,"Warren County","Tennessee",39839,38276,6.5,24.3,15.1,50.7,2.9,8.1,87.2,90,4.9,7.4,75.3,10.9,23.9,73,11,90400,2.6,18508,21.1,9363,34946,376694,92.1,432.68
47179,"Washington County","Tennessee",122979,107198,5.4,20.2,15.3,51.1,3.9,3,90.2,83.1,3.3,4.6,84.4,27.9,20,67.9,21.2,136700,2.35,24114,16.9,16014,41256,1181679,376.7,326.47
47181,"Wayne County","Tennessee",17021,16842,5,19.6,15.9,44.8,5.7,1.6,91.3,86.1,1,2.6,75,8.7,27.1,85.1,3.7,74500,2.54,15814,15.5,4020,34993,162860,23.2,734.1
47183,"Weakley County","Tennessee",35021,34895,5.4,20.1,15.3,51,7.8,2,87.7,79,2.2,4.3,82,18.4,21,66.1,15.5,82100,2.35,18895,21.7,7986,32358,303635,60.3,580.36
47185,"White County","Tennessee",25841,23102,5.8,22.5,17.5,51.1,1.8,1.6,94.8,88.3,1.2,2.5,74.3,11,23.3,76.6,5.7,94600,2.58,17880,19.1,7828,33865,219996,68.6,376.67
47187,"Williamson County","Tennessee",183182,126638,6.7,29.3,9.7,51.2,4.3,4.5,86.7,86.9,5.9,7.7,94.8,51.8,27,82.9,12.1,335800,2.78,41220,5.2,19834,87832,655318,314.4,582.6
47189,"Wilson County","Tennessee",113993,88809,6.4,25.1,12.2,51,6.4,3.2,87.5,85.8,3.1,3.8,87.7,24,27.8,82,9,187500,2.63,27814,7.6,10935,60678,615145,199.7,570.83
48001,"Anderson County","Texas",58458,55109,5.4,19.6,12.6,39.2,21.1,15.9,61.2,81.6,6.1,11.8,74.8,11.3,23.8,73.7,8,81000,2.86,17465,16.5,8731,40378,421849,55,1062.6
48003,"Andrews County","Texas",14786,13004,8.3,29.2,11.2,50.2,1.5,48.7,47.9,83.4,11.8,36.2,72.7,12.4,21.7,79.9,9.5,86600,2.7,29605,17.1,7480,48699,78267,9.9,1500.71
48005,"Angelina County","Texas",86771,80130,7.5,26.7,13.6,51,15,19.8,63.3,81.4,8.5,17.6,78,15.9,20.8,69.2,11.2,81300,2.64,20104,17.8,14216,39148,638646,108.8,797.78
48007,"Aransas County","Texas",23158,22497,5.1,19.5,24.2,50.4,1.3,24.6,70.6,84.4,5.5,18.2,85.2,23.9,18.6,74.3,12.8,129900,2.29,25610,17.4,9929,42179,167254,91.9,252.07
48009,"Archer County","Texas",9054,8854,5.2,24.1,16,49.6,0.4,7.5,90.4,93.4,3.4,5.7,84,18.8,19.3,81.1,3.4,93500,2.67,23882,10,4425,50891,91956,10,903.11
48011,"Armstrong County","Texas",1901,2148,5.6,22.3,20.7,51.2,0.6,6.5,90.7,87.1,5,7.4,91.5,25.9,26.5,82,1,90700,2.6,24195,10.7,1147,60530,30331,2.1,909.11
48013,"Atascosa County","Texas",44911,38628,7.4,28.6,12.7,50.7,0.8,61.9,36.3,88.2,5.8,40.9,73.8,11,32.7,75.8,5.3,80400,3,18461,18.8,8324,42927,271005,36.8,1219.54
48015,"Austin County","Texas",28417,23590,6.5,25.1,15.6,50.5,9.4,23.4,65.7,86.3,10.1,18,81.2,17.9,28.1,77.5,8.7,146500,2.65,26959,8.8,8785,53263,2782181,44,646.51
48017,"Bailey County","Texas",7165,6594,9.5,30.9,14.1,49.5,1.2,59.8,38.3,83,14.5,42.9,73.4,18.5,14.1,74.6,9.3,65000,2.95,18275,17.3,6642,42375,65952,8.7,826.8
48019,"Bandera County","Texas",20485,17645,4.5,19.6,20.1,50.3,0.5,16.7,80.9,88.3,3.3,12.4,89,24,32.8,78.5,0.7,147100,2.39,24249,18.4,3766,44352,139680,25.9,790.96
48021,"Bastrop County","Texas",74171,57733,6.8,26.2,11.5,48.8,7.8,32.6,57.2,88,10.3,24.6,80.6,17.9,33.9,79,5.3,119800,2.79,22918,14.1,9485,51829,396333,83.5,888.15
48023,"Baylor County","Texas",3726,4093,6.1,20.6,25.1,51.8,2,12.2,84.5,88,2.6,8.2,84.7,24.5,17.6,71.5,5.8,64700,2.28,22894,17.3,7026,33459,59872,4.3,867.48
48025,"Bee County","Texas",31861,32359,6.1,21.9,10.8,40.2,8.1,56.2,34.4,77.8,4.7,38.8,69.5,9.2,20.3,67,11.5,73200,2.65,14188,19,7619,40278,232411,36.2,880.24
48027,"Bell County","Texas",310235,237974,9.1,28.4,8.7,50.5,21.5,21.6,50.7,73.3,8.3,17.7,88.6,21.2,18.7,58.2,27.6,113800,2.8,22722,14.1,12035,48618,8688950,295.2,1051.02
48029,"Bexar County","Texas",1714773,1392931,7.6,27.1,10.3,51,7.5,58.7,30.3,80.2,12.6,43.2,81.4,25.3,24.1,62.5,26.6,117100,2.78,23225,16.9,14359,47048,19444429,1383.1,1239.82
48031,"Blanco County","Texas",10497,8418,5.2,21.9,18.2,49.5,0.7,18.2,79.4,89.9,6.3,13,88.3,25.4,26.7,82.6,4.7,165600,2.56,27010,11.7,5627,46128,89136,14.8,709.25
48035,"Bosque County","Texas",18212,17204,5.6,22.9,21.1,50.3,1.6,16.1,80.7,85,5.4,12.4,80.1,14.8,27.2,75.4,4.1,88800,2.55,21269,16.2,5989,45288,161553,18.5,982.98
48037,"Bowie County","Texas",92565,89306,6.4,24.3,14.2,49.5,24.2,6.5,66.3,82.8,3.6,7,83.5,18.1,17.5,66.6,14.4,88600,2.6,22293,16.8,16768,42550,1204377,104.6,885.01
48039,"Brazoria County","Texas",313166,241767,7.9,27.8,9.6,49.2,12.1,27.7,53.2,82.6,11.9,24.8,84.3,26.1,28.7,75.8,14.5,140300,2.84,27529,10.6,10094,65607,1305223,230.7,1357.7
48041,"Brazos County","Texas",194851,152415,6.4,20.4,7.2,49.4,11,23.3,59.1,66.3,12.5,20.8,84.5,39.3,17.3,47.1,38.4,141700,2.6,21018,29.7,12425,37898,1220876,332.8,585.45
48043,"Brewster County","Texas",9232,8866,5.9,20.3,16.6,49.8,1.1,42.4,54.3,76.3,6.4,34.9,80.2,30.4,13.5,60.6,11.7,101200,2.11,23577,16.5,9461,35799,91608,1.5,6183.73
48045,"Briscoe County","Texas",1637,1790,6.3,22.1,21.9,50.2,2.5,25.1,71,94.8,7.5,17.8,81,15,22.1,80.9,2.7,43000,2.54,17652,19.9,4458,34196,25689,1.8,900
48047,"Brooks County","Texas",7223,7976,8.6,27.8,17,50.4,0.5,91.2,7.9,83,4.4,66.2,53.7,12.5,18.6,67.1,12.7,46800,2.76,14728,34,10914,19959,183782,7.7,943.36
48049,"Brown County","Texas",38106,37674,6.2,23.9,17.3,50.6,3.6,19.6,74.7,89.8,4.3,9.9,81.7,15,16.6,72.5,10.2,76900,2.67,20586,16.2,13406,38832,319483,40.3,944.43
48051,"Burleson County","Texas",17187,16470,6.2,23.5,17.5,50.5,12.2,18.4,68.1,87.9,7.8,14.6,76.8,10.5,28.8,80.2,4.3,80200,2.51,21379,13.5,11101,43185,142380,26.1,659.03
48053,"Burnet County","Texas",42750,34147,5.8,23.2,18.6,50.9,1.8,20.2,76.1,87,7,15.1,83.5,21.4,26.8,75,6.9,137800,2.53,25245,13.7,14609,48187,298236,43,994.26
48055,"Caldwell County","Texas",38066,32194,6.9,26.4,11.8,49.6,6.8,47.1,44.2,82,6.2,32.1,75.6,14.3,29.8,69.2,11,99600,2.95,18106,19.6,8143,41594,236502,69.8,545.26
48057,"Calhoun County","Texas",21381,20647,7.1,26.5,15.1,49.3,2.6,46.4,45.8,82.5,9.2,26.3,78.2,14.7,19.4,69.6,10.1,89800,2.6,22835,16.3,15877,43258,150479,42.2,506.84
48059,"Callahan County","Texas",13544,12905,5.8,23.8,18.2,51.2,1,7.6,89.1,86.6,2.4,6.1,86.3,17.1,23.1,82.8,2.3,73700,2.61,22300,13.9,8937,44596,104324,15.1,899.37
48061,"Cameron County","Texas",406220,335227,8.8,33,11.1,51.9,0.5,88.1,10.7,88.8,25.2,73.7,62.3,14.5,19.9,69.2,20.9,74000,3.44,13695,34.7,10221,31264,2572745,456,890.92
48063,"Camp County","Texas",12401,11549,7.2,27.1,16.1,50.9,17.4,21.4,58.9,86.9,12.1,19.1,74.7,14.9,21.7,66.8,6.8,93700,2.62,18710,20.4,7738,36029,113390,63.3,195.83
48065,"Carson County","Texas",6182,6516,5.9,25.7,17.2,50.8,0.6,8.5,88.5,82.8,2,7.6,87.9,23.6,20.8,85.3,1.3,82800,2.6,24977,5.7,7952,56106,54703,6.7,920.22
48067,"Cass County","Texas",30464,30438,5.8,23.2,19.1,51.5,17.4,3.5,77.2,88.5,2.2,3.8,82.3,12.9,28.4,72.1,7.9,68700,2.48,20137,19.3,7388,36360,300507,32.5,936.96
48069,"Castro County","Texas",8062,8285,8.7,31.3,13.4,49.3,2,59.9,37.3,84.8,18.2,49,68.1,14.9,18.1,77,5.5,68300,2.9,16073,23.3,5579,35087,76493,9,894.43
48071,"Chambers County","Texas",35096,26031,6.9,28.5,9.4,49.7,8.2,18.9,70.6,86.6,6.6,15.8,84.8,16.2,29.9,86.2,4.5,136600,2.9,26453,10.5,9540,66764,222966,58.8,597.14
48073,"Cherokee County","Texas",50845,46659,7.1,25.9,15,49.2,14.7,20.6,62.7,88,10.2,14.8,74.2,11.8,20.6,74.1,7.4,68100,2.83,17230,22.4,7547,36966,328005,48.3,1052.91
48075,"Childress County","Texas",7041,7688,6,21.4,15.1,41.5,9.9,26.8,61.5,79.6,6.4,19.3,82.1,15.7,10.7,73.1,14.3,54800,2.43,16338,16.2,10014,42004,63400,10.1,696.41
48077,"Clay County","Texas",10752,11006,5.6,22.7,17.8,50.9,0.5,4.3,92.5,90.3,1,3.3,89.2,19.3,24,86,1.8,77300,2.45,24565,11.7,6984,50881,74253,9.9,1088.72
48079,"Cochran County","Texas",3127,3730,7.9,29.4,14.9,50.9,4,52.9,42.5,85.1,14.3,40.9,66.5,11.7,21,77.3,4.1,40100,2.75,16018,24.9,8706,37446,41877,4,775.15
48081,"Coke County","Texas",3320,3864,5,21.1,26,51,0.2,18.1,79.8,84.5,4.7,15,86.3,11.8,20.6,73.7,4.5,58000,2.42,18384,15.1,7233,38702,27242,3.6,911.47
48083,"Coleman County","Texas",8895,9235,5.6,22.2,21.7,50.4,2.2,16,80.1,91.9,2.5,4.6,77.8,13.7,24.1,71,7.6,59000,2.47,16494,29.4,5646,26951,114975,7,1261.95
48085,"Collin County","Texas",782341,491675,7.5,28.7,7.7,50.9,8.5,14.7,63.1,83.5,17.2,24.6,92.8,48.3,27.8,70.8,24.4,199000,2.74,37362,6.9,16850,80504,3371728,930,841.23
48087,"Collingsworth County","Texas",3057,3206,8.4,27.6,17.9,51,4.4,30,63.4,90.1,11,27.2,74.2,18.3,14,75.4,6.5,58900,2.53,21726,20.8,5788,39712,51953,3.3,918.44
48089,"Colorado County","Texas",20874,20390,6.4,23.8,19.4,50.4,13.1,26.1,59.9,87.7,9.1,20.2,79.6,15.3,26.3,77.1,8.1,97000,2.48,22676,15.2,11050,41145,171058,21.7,960.27
48091,"Comal County","Texas",108472,78021,5.7,23.7,15.5,50.9,1.6,24.9,71.3,82.1,6.3,18,88.6,32.6,28.7,75.9,12.2,187400,2.59,31862,10,14632,64752,743674,193.9,559.48
48093,"Comanche County","Texas",13974,14026,6.7,24.2,20.9,50.7,0.4,25.8,72.6,89.6,8.6,18.1,74.7,18.1,22.5,78.4,4.5,83900,2.6,18086,22.1,8744,35218,133011,14.9,937.75
48095,"Concho County","Texas",4087,3966,3.9,14.1,13.7,31.7,1.9,53.2,44.3,75.5,38.5,44.3,71.7,10.5,20.3,78.4,1.8,70300,2.58,17731,20,4930,49063,39337,4.2,983.8
48097,"Cooke County","Texas",38437,36363,7,25.6,15.9,50.4,2.7,15.6,78.7,80.5,8.5,13.7,81.8,19.5,25.6,70.3,7.8,111400,2.59,23598,13.6,13006,48899,234015,43.9,874.76
48099,"Coryell County","Texas",75388,74978,8.9,27.9,7.5,51.1,15.8,15.9,62,75.5,5.4,13.1,87.6,15.4,19.9,59.5,22.2,92000,3.21,18936,13.2,6096,47374,509591,71.7,1052.07
48101,"Cottle County","Texas",1505,1904,5.2,23.3,23.8,52.6,8.8,21,69.3,87.5,3.3,11.4,79.1,15.9,17.1,79.9,8.2,42400,2.61,17385,10.9,8219,33859,24234,1.7,900.56
48103,"Crane County","Texas",4375,3996,7.7,29.5,11.3,51,2.9,55.1,40.3,88.3,14.1,44.6,72.2,13.1,22.6,75.8,0,54200,2.79,20185,17,12379,50425,20634,5.6,785.07
48105,"Crockett County","Texas",3719,4099,8,26.7,14.7,50.8,0.8,63.2,35.3,94.8,12.3,46,61.9,9.1,18.8,61.2,13.7,60800,2.98,24194,15.9,15572,50653,24301,1.3,2807.33
48107,"Crosby County","Texas",6059,7072,8.3,28.8,17.5,51.9,3.4,52.3,43.3,78,3.9,34,75.2,13.3,18.9,71.9,6.2,51200,2.84,17940,23.9,3807,36301,73585,6.7,900.2
48109,"Culberson County","Texas",2398,2975,7.5,27.8,14.8,51.3,0.6,76.2,21,89.4,13.8,66.5,61.8,13.8,8.1,76.4,8.4,39900,3.32,16060,28.8,42653,35500,29175,0.6,3812.8
48111,"Dallam County","Texas",6703,6222,9.3,29.9,9.4,48.1,1.3,40.5,55.6,82.1,15.7,31.5,71.8,8.4,12.3,66.2,5.5,70200,3,18940,12.5,13911,47073,66054,4.5,1503.26
48113,"Dallas County","Texas",2368139,2218899,8.1,27.6,8.8,50.6,22.3,38.3,33.1,80.9,23,38.8,76.5,28,25.7,54.7,38.9,129700,2.75,26185,17.6,13929,47974,17621936,2718,871.28
48115,"Dawson County","Texas",13833,14985,7.6,24.7,14,43.5,6.5,53.4,39.1,85.9,6.9,37.8,67,8.7,12.2,75.7,6.6,48000,2.58,15288,19.1,10747,33623,143793,15.4,900.31
48117,"Deaf Smith County","Texas",19372,18561,9.5,32.2,11.5,50.2,1.2,67.3,30.7,83.7,17.5,51.4,66.3,13.2,16.9,65,12.3,73600,3.09,16687,17.5,12227,41127,148277,12.9,1496.87
48119,"Delta County","Texas",5231,5327,5.9,22.7,19.8,51,7.3,5.5,83.2,89.1,2.5,3.6,84.2,15,30.9,80.4,3.8,62700,2.56,20837,14.5,4920,37908,56200,20.4,256.83
48121,"Denton County","Texas",662614,432976,7.5,27.5,6.9,50.8,8.4,18.2,64.4,78.5,13.6,21,91.2,39.5,27.5,66.2,27,178300,2.73,32538,8,12465,70622,1914745,754.3,878.43
48123,"DeWitt County","Texas",20097,20013,6.2,22.4,18.3,48,9.3,32.4,57.1,84.1,3.3,20,75.5,12.1,22.9,76.5,7.6,68700,2.47,20020,16.4,8108,40668,174169,22.1,908.98
48125,"Dickens County","Texas",2444,2762,5.4,20.1,19.7,43.4,4.1,29,65.1,70.5,4.1,19.4,72.9,12.7,15.1,80.4,3.5,44000,2.37,18642,24.6,4577,33813,37199,2.7,901.72
48127,"Dimmit County","Texas",9996,10248,8.2,30,14.2,51.6,1,86.2,12.2,82.8,9.6,69.9,61,12.6,22.7,69.5,10.6,49000,2.67,14045,36.4,7658,25882,119429,7.5,1328.88
48129,"Donley County","Texas",3677,3828,5.5,20.6,21.2,50.4,4.5,8.4,85.3,81.7,1.8,6.2,82.2,16.6,17.1,73.3,6.3,58300,2.57,20137,10.5,7637,46130,35452,4,926.89
48131,"Duval County","Texas",11782,13120,7.2,26.1,16,48.4,0.9,88.5,10.2,83.9,4.7,70.7,64.9,8.5,26.2,73.3,4.3,53300,2.75,15134,22.9,4084,30493,168296,6.6,1793.48
48133,"Eastland County","Texas",18583,18297,6,22.4,19.9,51.2,1.8,14.4,82.2,84,3.6,9.2,77.7,15.5,19,75.4,7.1,58400,2.41,17973,21,14170,32452,181421,20.1,926.49
48135,"Ector County","Texas",137130,121123,8.8,29,10.2,50.6,4.5,52.7,41.1,81.9,11.8,39.8,72.9,13.1,19.4,67.5,19.9,75500,2.76,22859,16.7,16222,45815,712934,152.8,897.69
48137,"Edwards County","Texas",2002,2162,5.7,20.8,21.8,49,0.5,51.3,47.3,90.7,8.3,46.4,67.7,22.1,23.6,81.2,0.8,61500,2.34,31109,24.7,6063,40163,28117,0.9,2117.86
48139,"Ellis County","Texas",149610,111360,7.3,29,10,50.6,9,23.5,65.5,82.5,7.5,18.4,82.9,21,28.6,76.3,10.5,136100,2.92,25346,11.3,9265,60877,716339,159.9,935.49
48141,"El Paso County","Texas",800647,679622,8.1,30.1,10.3,51.6,3.1,82.2,13.1,85,26.9,74.8,71,19.3,22.4,63.9,23.5,101800,3.13,16768,25.6,11625,36333,8651993,790.6,1012.69
48143,"Erath County","Texas",37890,33001,6.3,22.3,12.6,50.9,1.2,19.2,77.5,77.4,9.1,16,79.5,24,18.3,62,13.5,110900,2.54,20903,19.7,12543,39200,220042,35,1083.07
48145,"Falls County","Texas",17866,18576,6,21.7,16.1,52.5,25.3,20.8,52.5,85.3,4.8,16.9,73.5,9.8,25.8,72.9,8.7,59500,2.89,14979,23.4,4249,31083,189018,23.3,765.48
48147,"Fannin County","Texas",33915,31242,5.8,22.1,17,47,6.8,9.5,80.9,80.3,4.3,8.1,82.4,14.7,30.5,74.7,8.9,81500,2.71,20221,14.7,9044,44551,547464,38.1,890.84
48149,"Fayette County","Texas",24554,21804,5.6,21.9,21.5,50.8,6.6,18.7,73.5,86.9,6,18.3,79,17.6,22.3,74.1,7.1,133500,2.2,26898,11,11611,45450,214994,25.8,950.01
48151,"Fisher County","Texas",3974,4344,5.5,22.6,22.2,50.7,3.4,25.1,70.4,89.4,2.9,16.7,81,15.2,21.2,74,4.8,52000,2.37,20516,13.9,3040,41458,50619,4.4,898.94
48153,"Floyd County","Texas",6446,7771,7.6,28.9,17.8,50.7,3.6,52.9,43.1,83.9,4.9,36.2,74.6,17.1,17.6,71.7,4.3,56000,2.52,18093,23.8,6026,35240,84265,6.5,992.14
48155,"Foard County","Texas",1336,1622,4.3,20.8,23.9,52.3,4,14,81.4,86.9,3.3,12.3,75.8,15.6,12.4,61.5,7.4,29700,2.43,18368,23.4,5037,30417,29923,1.9,704.4
48157,"Fort Bend County","Texas",585375,354452,7.5,29.7,7.3,50.9,21.5,23.7,36.2,87.4,24.5,37,88.6,40.4,30.6,80.8,10.2,171500,3.2,32016,8,10440,79845,1443109,679.5,861.48
48159,"Franklin County","Texas",10605,9458,6.6,24.5,18.7,50.8,3.9,12.6,81.1,85.8,6,10.3,82.7,23.6,23.8,80.8,3.9,94600,2.84,23821,14.8,7968,45625,65752,37.3,284.39
48161,"Freestone County","Texas",19816,17867,6.2,23.4,16.6,47.3,16.1,13.6,68.9,84.7,4.6,10.1,78.7,14,23.5,78.8,3.8,89900,2.49,23235,16,13512,44560,130591,22.6,877.74
